name_local,rating,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
Birria 3 Estrellas,5,Buen servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Excelente comida y servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,Muy rico los tacos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,Un lugar con tradiciÃ³n  en la Colonia moctezuma.  Excelente Birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,Deliciosa birria," ideal para un domingo de ""curarsela""
El plato tiene un costo de $79 y es suficiente para un adulto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Rapidez y muy sabrosa la birria!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Excelente comida precios competitivos. Buena atenciÃ³n.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,Buen lugar para comer, birria deliciosa!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Algo d lo mejor asta t atienden rÃ¡pido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,Rica birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Muy buenos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,Es muy buena la birria raciÃ³n pobre, tacos y flautas, buen precio y raciones buenas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,La mejor birria de la Moctezuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,2,Demasiado caros los tacos estÃ¡n  mÃ¡s o menos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,De las mejores birrias de la Ciudad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Muy buena, recomendable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,La birria sabrosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,Muy buenos tacos y birria,las flautas muy buenas,Ãºnico problema es el estacionamiento,algo difÃ­cil de encontrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Llevo 25 aÃ±os comiendo ahÃ­ y el sabor sigue igual .... La mejor birria que he probado!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Excelente servicio y muy delicioso todo llevo 25 aÃ±os viniendo a este lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,Excelente favor y servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,BuenÃ­sima birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,La birria esta muy buena, excelente sabor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,ðŸ‘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Tiene 35 aÃ±os que soy cliente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,EstÃ¡ bueno para el lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,La Birria y el consome son deliciosos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Excelente sabor, precio justo para lo que ofertan, muy ricas flautas y consome, y la birria muy buena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Excelentes las flautas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Muy buena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Lo mejor son las flautas acompaÃ±adas de un buen consome.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Buen servicio exquisito sabor de la birria, fiel a su tradiciÃ³n.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Buen lugar para comer birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Excelente lugar para los crudos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Muy buena he comido ahi desde hace mas de 20 aÃ±os y ahora mis hijos van a comer ahi con su familia y sus amigos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,Muy rica y siempre muy amables.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,DespuÃ©s de un viaje, mi lugar favorito para comer birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,1,Los tacos son pequeÃ±os y raquiticos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,3,Los tacos tienen buen sabor, lo normal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Delicioso su menÃº.  Muy buena atenciÃ³n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Muy buena, original ,como debe ser..precio justo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Me gustÃ³ la birria, pero los tacos son otra historia!! Pidan de postre un flan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,La mejor birria ðŸ˜ƒ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Deliciosas flautas y caldito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,4,Muy buena birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birria 3 Estrellas,5,Riquisimo comer ahÃ­,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Deliciosa la birria , excelente servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,La verdad es un poco caro para la porciÃ³n del platillo pero eso se compensa con el sabor, es excelente.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Delicioso muy limpio con todas las medidas de seguridad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Buena birria y barato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,3,"PequeÃ±o lugar con excelente birria y pozole estilo Jalisco. Dosis bastante grandes a precios populares. Su jericaya es deliciosa. Abre todos los dÃ­as y su horario es bastante flexible. Recomendable 100%.

Lamentable el servicio que dieron para el dÃ­a 15 de septiembre. La birria era agua tal cual. Por querer vender mÃ¡s y bajar calidad lo Ãºnico que van a lograr es perder clientes. Les bajarÃ© la calificaciÃ³n por eso.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy rico el pozole, ðŸ’¯ recomendado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Se come delicioso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente servicio y la birria del 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy padre todo hermoso Dios hace las cosas perfectas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente, no hay otra palabra que lo defina.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,"El pozole y la birria son deliciosas!! Las mejores de toda la CDMX ademÃ¡s siempre te ofrecen mÃ¡s caldito. Puede que pienses que las personas que atienden son malencaradas pero en realidad son buenas personas y muy atentas solo son un poco serias.

En definitiva cada bocado vale lo que cuesta.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Delicioso!!!como siempre!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,EstÃ¡ buena la birria!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,RiquÃ­simo Pozole como siempre.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Delicioso!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Exelente lugar para dominguear y curar la fiesta en una colonia como la nueva santa MarÃ­a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Deliciosa y bien servida birria y pozole y que decir de la jericaya deliciosa, tortillas gigantes hechas a mano, el lugar no es muy lindo pero vale la pena la birria.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Deliciosa y bien servida.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy rica la birria y sus tortillas hechas a mano hasta te chispas los dedos se las recomiendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy rica la birria bastante carne solo las tortillas demasiado grandes y no muy buenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente servicio, la mejor birria!!!!! ðŸŒŸðŸŒŸðŸŒŸðŸŒŸðŸŒŸ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Super me encanta esta Birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy sabroso la birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,3,Buen sabor y buen precio. Aunque la atenciÃ³n no fue muy buena.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,De las mejores birrias que he probado, te sirven basto y la atenciÃ³n insuperable, ademÃ¡s los responsables extra agradables.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,La menor birria en la CDMX.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,2,No es la gran maravilla de birria," ni la mejor de la zona.
No volverÃ­a por esos precios", irÃ­a mejor a otro establecimiento en relaciÃ³n precio-servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,De las mejores birrias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy rica la Birria como forÃ¡neo recomiendo el lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,We, tienen que pasar por una birria. Obligado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Es mi lugar favorito para comer el mejor pozole ðŸ’– aparte de que los que atienden son muy amables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Me encanta el lugar tienes su sason clasico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,El lugar no es muy limpio pero la birria es exelente . Mejor que en Jalisco y el oizike tambiÃ©n es exelente . El precio es justo ya que te rellenan el plato si tÃº lo deseas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,Buena birria, pero hay una seÃ±ora que pelea con todos los empleados, eso no da  buena imagen al negocio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,ProbÃ© la birria y esta riquÃ­sima, recomiendo ampliamente el lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Todo EstÃ¡ perfecto ðŸ‘Œ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,3,La birria y el pozole mÃ¡s o menos, pero la atenciÃ³n de la gente si es un poco mala.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente lugar para birria y pozole estilo jalisco.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,Rica birria estilo Jalisco pero me faltÃ³ el refrescÃ³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Restaurante familiar , muy rica la comida y muy variada con un sazÃ³n muy rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Es exquisita la birria, pero se aprecia mucho mÃ¡s cuando el dueÃ±o nos atiende!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy rico, la Birria deliciosa... ðŸ¤— ðŸ¤— ðŸ¤—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy rico!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,2,Muy mala atenciÃ³n de la seÃ±ora que sirve, parece que esta enojada. Esto le resta toda la puntuaciÃ³n a su comida que tal vez podrÃ­a ser recomendada.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,Excelente birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente lugar de Pozole y Birria estilo Jalisco. Muy recomendado, sabor de Jalisco en la CDMX desde hace mÃ¡s de 20 aÃ±os.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,La birria mÃ¡s rica! Muy recomendable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,Su birria esta muy rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,2,Esta buena la birria, sin embargo el lugar es sucio, feo y la seÃ±ora que atiende parece bruja, da miedo es una jetona. Y su esposo parece bipolar a veces saluda bien y a veces ni habla.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,Muy buena birria,  la salsa muy sabrosa y ociosa, el lugar es pequeÃ±o, asimquenhay que hacer fila,pero vale la pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Riquisimo!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente birria ideal para bajar la cruda jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy rica la birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,La birria y el pozole de lujo. Falta mÃ¡s actitud y buena cara por parte de la gente que atiende el lugar. Pero el sabor de 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,La Birria mÃ¡s deliciosa que he comido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Por los platillos , la limpieza y la atenciÃ³n agradable del dueÃ±o. A partir del 1 de Enero de 2020 ya no estÃ¡n dando bolsa para llevar la lechuga, cebolla y rabanitos, Ah, y tambiÃ©n para la salsa y tostadas. Hay que llevar las suyas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Rico!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,"Sabor a casa !!
Excelente servicio
Precio justo
Muy recomendable todo lo que ahÃ­ sirven",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente pozole y birria 100% recomendado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy buena la birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente atenciÃ³n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Buen precio, sabor, instalaciones y el servicio es rÃ¡pido y agradable!! Vale mucho la pena ir a comer un buen plato de birria a este lugar!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy rica la birria y abastecida la orden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Estupenda birria y pozole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,Buena comida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,super rica la birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente birria, sabrosa y jugosa!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Great taste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Delicioso!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,3,AtenciÃ³n aceptable, les falta una sonrisa, parece q ellos t hacen un favor ,   calidad de la carne un poco pellejuda. EstÃ¡ limpio y hasta ahora seguro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,El mejor pozole simplemente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,El pozole y birria son muy buenos, bien servidos, buen servicio y muy rico sabor. Muy recomendable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,La birria mÃ¡s rica de la ciudad!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Nunca fallan (: excelente sabor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,La comida exquisita y altamente recomendable, sÃ³lo la actitud de servicio puede ser mejor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,La birria mÃ¡s rica q e probado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,ComÃ­ pozole cuesta 80 pesos  ,es grande  sufrÃ­ para terminarlo tiene sabor y mucha carne el lugar es amplio y es buena la atenciÃ³n  tambiÃ©n hay birria estilo Jalisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Delicioso pozole y birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy rica la birria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,ES LA MEJOR BIRRIA DEL MUNDO MUNDIALLLLLL, JE JE .. LO MEJOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente sabor jaliscience!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,3,La birria esta muy rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Excelente birria, muy recomendable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,4,EstÃ¡ de buen sabor la birria !  Y sirven bien, (100 pesos) tal ves el lugar no es muy agradable!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,1,Cada vez es diferente el sabor no siempre es buena como q cambian se cosinera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Uno de los pozole mÃ¡s ricos que e probado ðŸ˜‹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Deliciosa birria y tortillas hechas a mano. Te sirven mÃ¡s caldito si asÃ­ lo deseas. De postre pide jericaya, muy buena tambiÃ©n..!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Buena comida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,El mejor pozole y la atenciÃ³n super,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Para mÃ­ la mejor birria que he probado en al cd de MÃ©xico, tortillas enormes hachas mano ,picosa y con buen sabor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Loved it!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,2,La birria la sirven frÃ­a y no estÃ¡ buena.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,2,Sin sabor y caro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Delicias De Jalisco,5,Muy buen sabor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Comi un salmon relleno de verduras imuy rico junto con una crema de elote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Excelente lugar y trato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Muy bonito el lugar, los panes del cofe break sÃºper buenos!! ðŸ¥ðŸ¤¤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Magnifico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Excelente lugar para una tarde familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Excelente curso!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Siempre rico y siempre un gran servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Excelente experiencia! El lugar es hermoso, muy grande con distintos salones que estÃ¡n combinados entre cerrados, aire libre, terrazas, y salones de eventos. La atenciÃ³n en todo momento es mÃ¡s que excelente," siempre atentos todos y buscando la forma de agradarte.

SÃ³lo hay estacionamiento con valet", sin embargo ponen plÃ¡stico en volante y palanca," ademÃ¡s de sanitizar llaves y manijas antes de entregar el auto.

Las mesas tienen una distancia decente entre ellas"," todo el personal usa cubrebocas y caretas. Te sientes cÃ³modo en general con las medidas de higiene.

La comida es espectacular"," todo estÃ¡ delicioso. Un sabor casero y tÃ­pico mexicano.

Muy recomendado!",,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,4,El servicio de Valet Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,"Me gusta para desayunar. Excelente atenciÃ³n.
Y la tienda de artesanÃ­as muy mexicanos espectacular.
Se llama hacienda los Morales porque cultivaban moras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,La tradiciÃ³n de comer en un excelente lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,4,Excelente lugar para comidas de trabajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Excelente comida mexicana, atenciÃ³n y mÃºsica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Una de las haciendas mÃ¡s conocidas de la CDMX. Bonita y con buena comida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,El lugar per se es digno de conocerse, su decoraciÃ³n, jardines, detalles. La comida es, desde mi punto de vista, de las mejores cocinas en la CdMex. Lo cuidados q nos sentimos por tiempos covid, es digno de mensionarse. Del servicio ni hablar siempre de diez!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,1,"Por quÃ© te cobran mÃ¡s de lo que dice la Lista de Precios
Y la dama que cobra es muy Negativa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Es un lugar hermoso y tranquilo ademÃ¡s sus platillos son excelentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Este magnÃ­fico restaurante lo he visitado muchas veces, pero esta vez pedimos un menÃº de cuatro tiempos para llevar. Ya saben, la contingencia. Estuvo excelente y muy bien servido, ampliamente recomendable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,4,Buen sazÃ³n, buena comida y buena presentaciÃ³n. El Ãºnico cÃ³ctel que pedÃ­," buen sabor mala presentaciÃ³n.
Mala relaciÃ³n costo beneficio", precios elevados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Exelente servicio!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Es un lugar agradable, por la pandemia no tenÃ­an todos los alimentos en la carta, pero recibimos una buena atenciÃ³n a la hora del desayuno.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Excellent Restaurant!! Great food!! Try the brie/ grapes soup, its amazing," and the venue its great!!! They have great hygienic measures and they do have wheelchair access all over the restaurant.
Celebrating any occasion in this restaurant would be a great idea! They really make you feel special",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Abierto. Con todas la medidas y protocolos de  higiene para cuidarnos. El lugar hermoso, la comida excelente y el servicio eficiente y amable. Es una linda experiencia, esta vez venimos a desayunar, selecciÃ³n de jugos, gorditas de chicharrÃ³n, chilaquiles y Arrachera. Todo deli ðŸ˜‹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Estupendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,5,Excelente lugar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Hacienda de los Morales,4,"Bonito lugar y lleno de muchos artefactos histÃ³ricos. Es bella la hacienda.
El trato y el servicio fue rÃ¡pido"," bueno y muy amable.
Por la contingencia tienen todas las medidas sanitarias.
La comida estaba buena pero no se me hizo excelente. PedÃ­ un omelet que era muy pequeÃ±o y el guacamole estaba salado.
Precios altos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
